pm2_5,month,weekday,hour,wind-east,wind-north,temperature,pressure,humidity,target
27.02,10,4,19,2.571502,-1.545114,9.5,1012.9,88,78.92
30.94,10,4,20,2.598076,-1.5,9.1,1012.4,90,93.17
36.74,10,4,21,2.516012,-1.633917,8.7,1012.0,92,103.49
34.13,10,4,22,2.623859,-1.454429,8.1,1011.3,94,107.61
75.03,10,4,23,2.761515,-1.172193,7.7,1010.8,95,103.18
75.76,10,5,0,2.718923,-1.267855,7.7,1010.4,97,100.59
78.92,10,5,1,1.532089,-1.285575,8.4,1009.6,98,106.28
93.17,10,5,2,1.696096,-1.059839,8.7,1009.2,98,112.12
103.49,10,5,3,1.638304,-1.147153,8.6,1008.8,98,111.59
107.61,10,5,4,2.083975,-2.158019,8.6,1008.7,99,91.64
103.18,10,5,5,2.158019,-2.083975,8.9,1008.6,99,67.46
100.59,10,5,6,3.064178,-2.57115,9.1,1008.3,99,68.16
106.28,10,5,7,2.972579,-2.676522,9.5,1008.3,99,73.39
112.12,10,5,8,3.194542,-2.40726,10.3,1008.3,96,72.51
111.59,10,5,9,4.193353,-2.723195,11.2,1008.0,93,60.87
91.64,10,5,10,2.972579,-2.676522,12.3,1007.7,88,48.18
67.46,10,5,11,3.88573,-3.146602,13.7,1007.1,81,50.94
68.16,10,5,12,2.972579,-2.676522,16.1,1006.6,73,63.67
73.39,10,5,13,1.877886,-3.53179,17.5,1006.4,65,75.36
72.51,10,5,14,1.887961,-2.331438,17.6,1006.3,68,73.55
60.87,10,5,15,1.059839,-1.696096,17.4,1006.3,66,60.92
48.18,10,5,16,1.48629,-1.338261,15.7,1006.4,78,45.45
50.94,10,5,17,2.229434,-2.007392,14.4,1006.4,84,44.29
63.67,10,5,18,2.264129,-1.968177,13.7,1006.5,87,43.84
75.36,10,5,19,1.389317,-1.43868,13.4,1006.7,88,43.47
73.55,10,5,20,1.462707,-1.363997,13.2,1006.6,88,43.11
60.92,10,5,21,1.43868,-1.389317,12.2,1006.5,90,44.76
45.45,10,5,22,1.231323,-1.576022,11.6,1006.3,92,47.44
44.29,10,5,23,1.618034,-1.175571,10.7,1006.6,96,54.82
43.84,10,6,0,2.544144,-1.589758,10.0,1006.7,96,60.17
43.47,10,6,1,2.395907,-1.805445,9.9,1006.9,97,57.81
43.11,10,6,2,3.236068,-2.351141,9.6,1006.6,97,61.93
44.76,10,6,3,2.331438,-1.887961,9.2,1006.4,97,50.49
47.44,10,6,4,2.427051,-1.763356,8.8,1006.3,97,33.88
54.82,10,6,5,3.31615,-2.236772,8.5,1006.2,98,26.39
60.17,10,6,6,2.331438,-1.887961,9.1,1006.4,97,27.74
57.81,10,6,7,2.877359,-2.778633,10.5,1006.4,93,34.39
61.93,10,6,8,3.194542,-2.40726,12.3,1006.4,86,29.16
50.49,10,6,9,4.09576,-2.867882,14.4,1006.2,76,36.25
33.88,10,6,10,3.018838,-2.624236,15.9,1005.9,70,25.58
26.39,10,6,11,5.247718,-2.908858,16.5,1005.5,67,29.36
27.74,10,6,12,3.88573,-3.146602,17.5,1005.1,64,34.57
34.39,10,6,13,4.914912,-3.441459,17.6,1004.9,64,39.82
29.16,10,6,14,3.596699,-3.473292,17.4,1004.6,65,42.67
36.25,10,6,15,4.09576,-2.867882,16.8,1004.2,69,44.3
25.58,10,6,16,3.428669,-2.060152,15.3,1004.3,75,42.67
29.36,10,6,17,2.364032,-1.846984,14.4,1004.8,79,23.02
34.57,10,6,18,3.276608,-2.294306,13.5,1004.9,82,22.86
39.82,10,6,19,3.31615,-2.236772,13.1,1004.9,81,22.72
42.67,10,6,20,3.194542,-2.40726,12.9,1005.0,80,22.71
44.3,10,6,21,3.236068,-2.351141,12.2,1004.9,82,24.31
42.67,10,6,22,3.276608,-2.294306,11.7,1004.7,84,30.55
23.02,10,6,23,2.487113,-1.677579,11.0,1004.9,87,30.13
22.86,10,0,0,2.395907,-1.805445,10.7,1005.0,88,31.27
22.72,10,0,1,3.194542,-2.40726,10.8,1004.9,87,32.11
22.71,10,0,2,2.364032,-1.846984,11.2,1004.8,86,26.45
24.31,10,0,3,2.395907,-1.805445,11.5,1004.8,85,24.48
30.55,10,0,4,2.427051,-1.763356,11.5,1004.7,84,27.23
30.13,10,0,5,2.395907,-1.805445,11.0,1004.8,86,25.64
31.27,10,0,6,2.427051,-1.763356,11.3,1005.1,85,25.93
32.11,10,0,7,2.395907,-1.805445,13.1,1005.2,78,23.22
26.45,10,0,8,2.427051,-1.763356,15.4,1005.6,71,30.66
24.48,10,0,9,3.276608,-2.294306,16.9,1005.6,66,29.28
27.23,10,0,10,3.654182,-1.626947,18.6,1005.5,64,27.89
25.64,10,0,11,2.298133,-1.928363,19.5,1005.4,61,27.73
25.93,10,0,12,3.498479,-1.939238,20.1,1005.2,61,34.66
23.22,10,0,13,4.373099,-2.424048,20.0,1005.3,61,40.01
30.66,10,0,14,4.285837,-2.57519,19.7,1005.6,62,51.71
29.28,10,0,15,3.654182,-1.626947,18.8,1005.9,69,60.09
27.89,10,0,16,3.654182,-1.626947,17.2,1006.2,72,56.68
27.73,10,0,17,1.827091,-0.813473,15.8,1006.4,77,10.29
34.66,10,0,18,2.648843,-1.408415,15.4,1006.6,80,9.58
40.01,10,0,19,2.623859,-1.454429,14.7,1006.8,82,9.06
51.71,10,0,20,3.595176,-1.753485,13.5,1006.9,86,9.41
60.09,10,0,21,3.464102,-2.0,13.2,1006.9,86,10.49
56.68,10,0,22,2.598076,-1.5,12.5,1006.9,87,10.93
10.29,10,0,23,2.544144,-1.589758,11.9,1006.9,88,11.1
9.58,10,1,0,3.498479,-1.939238,11.3,1006.9,89,10.32
9.06,10,1,1,2.623859,-1.454429,10.7,1006.8,91,9.44
9.41,10,1,2,3.595176,-1.753485,10.3,1006.7,92,6.09
10.49,10,1,3,2.740636,-1.22021,9.8,1006.5,93,5.21
10.93,10,1,4,3.53179,-1.877886,9.8,1006.4,92,5.01
11.1,10,1,5,3.595176,-1.753485,10.0,1006.3,90,4.67
10.32,10,1,6,4.531539,-2.113091,10.1,1006.5,88,4.6
9.44,10,1,7,5.032023,-3.267834,12.1,1006.2,80,5.35
6.09,10,1,8,3.940054,-3.078307,14.1,1006.2,72,6.07
5.21,10,1,9,5.481273,-2.44042,15.9,1005.9,69,5.77
5.01,10,1,10,5.196152,-3.0,17.4,1005.4,64,5.9
4.67,10,1,11,5.936337,-3.709435,18.4,1005.1,61,7.11
4.6,10,1,12,6.304086,-4.925292,19.5,1004.2,57,7.93
5.35,10,1,13,6.037677,-5.248472,19.6,1004.1,57,10.21
6.07,10,1,14,6.304086,-4.925292,19.6,1003.7,59,10.81
5.77,10,1,15,5.734064,-4.015035,18.9,1003.6,60,11.11
5.9,10,1,16,6.000171,-3.605267,17.3,1003.9,65,11.4
7.11,10,1,17,5.734064,-4.015035,16.5,1004.2,63,10.39
7.93,10,1,18,5.936337,-3.709435,15.8,1003.9,59,9.84
10.21,10,1,19,4.458869,-4.014784,15.5,1004.3,55,9.36
10.81,10,1,20,4.528257,-3.936354,15.1,1004.1,56,11.71
11.11,10,1,21,4.528257,-3.936354,14.7,1004.2,55,15.28
11.4,10,1,22,3.830222,-3.213938,13.9,1004.2,57,20.38
10.39,10,1,23,3.88573,-3.146602,13.2,1004.3,60,20.84
9.84,10,2,0,3.194542,-2.40726,12.6,1004.7,63,18.7
9.36,10,2,1,3.88573,-3.146602,12.4,1004.7,64,17.26
11.71,10,2,2,4.791813,-3.61089,12.6,1004.4,64,12.55
15.28,10,2,3,3.830222,-3.213938,12.5,1004.8,64,11.77
20.38,10,2,4,3.018838,-2.624236,12.3,1005.0,64,11.02
20.84,10,2,5,3.830222,-3.213938,12.2,1005.3,66,10.18
18.7,10,2,6,3.31615,-2.236772,11.0,1006.1,79,10.06
17.26,10,2,7,3.276608,-2.294306,11.5,1006.5,77,10.09
12.55,10,2,8,3.88573,-3.146602,12.8,1007.0,69,11.17
11.77,10,2,9,3.773548,-3.280295,13.5,1007.3,66,11.92
11.02,10,2,10,3.473292,-3.596699,14.6,1007.5,63,11.46
10.18,10,2,11,3.773548,-3.280295,15.5,1007.6,60,13.48
10.06,10,2,12,4.388122,-4.09199,16.0,1007.7,57,14.98
10.09,10,2,13,3.146602,-3.88573,16.9,1008.0,54,17.44
11.17,10,2,14,6.291558,-3.068598,15.9,1008.5,58,13.67
11.92,10,2,15,5.481273,-2.44042,15.0,1008.8,60,11.15
11.46,10,2,16,4.330127,-2.5,14.6,1009.1,62,16.18
13.48,10,2,17,5.392764,-2.630227,14.4,1009.6,62,13.58
14.98,10,2,18,4.414738,-2.347358,13.8,1010.0,63,13.39
17.44,10,2,19,3.53179,-1.877886,13.3,1010.5,63,17.4
13.67,10,2,20,4.455033,-2.269952,13.6,1011.0,58,18.96
11.15,10,2,21,4.49397,-2.191856,13.1,1011.2,58,20.73
16.18,10,2,22,4.567727,-2.033683,12.3,1011.6,64,22.63
13.58,10,2,23,4.87185,-1.124755,10.7,1011.9,75,20.07
13.39,10,3,0,4.890738,-1.039558,10.6,1012.2,72,10.05
17.4,10,3,1,4.87185,-1.124755,10.6,1012.3,69,13.52
18.96,10,3,2,4.727593,-1.627841,10.3,1012.5,67,8.29
20.73,10,3,3,4.829629,-1.294095,9.8,1013.0,67,7.98
22.63,10,3,4,4.698463,-1.710101,9.2,1013.6,67,7.73
20.07,10,3,5,5.706339,-1.854102,8.5,1014.4,68,6.64
10.05,10,3,6,6.490287,-2.622246,8.1,1015.1,68,9.29
13.52,10,3,7,5.523029,-2.344387,9.0,1015.7,65,8.6
8.29,10,3,8,7.650438,-2.338974,10.4,1016.0,63,10.68
7.98,10,3,9,4.727593,-1.627841,11.2,1016.2,61,9.64
7.73,10,3,10,5.437847,-2.53571,13.2,1016.2,55,9.07
6.64,10,3,11,5.936337,-3.709435,14.5,1016.2,47,10.21
9.29,10,3,12,4.045085,-2.938926,15.1,1016.1,45,9.9
8.6,10,3,13,6.657396,-2.163119,15.1,1016.3,44,12.23
10.68,10,3,14,5.601483,-2.150208,14.6,1016.5,44,17.73
9.64,10,3,15,6.82059,-1.574657,13.0,1017.2,48,20.49
9.07,10,3,16,4.98782,-0.348782,11.2,1017.8,54,17.09
10.21,10,3,17,3.0,0.0,9.2,1018.5,63,11.67
9.9,10,3,18,3.999391,0.06981,7.7,1018.9,70,10.26
12.23,10,3,19,3.994518,-0.209344,7.7,1019.1,67,10.28
17.73,10,3,20,4.962731,-0.609347,7.4,1019.2,66,11.99
20.49,10,3,21,3.970185,-0.487477,6.6,1019.4,67,16.45
17.09,10,3,22,2.983566,-0.313585,4.9,1019.7,74,15.65
11.67,10,3,23,2.995889,-0.157008,4.4,1019.8,75,17.46
10.26,10,4,0,2.998172,0.104698,4.2,1020.0,75,12.88
10.28,10,4,1,3.0,0.0,3.5,1020.2,75,10.05
11.99,10,4,2,2.995889,0.157008,2.9,1020.6,77,9.76
16.45,10,4,3,2.970804,-0.417519,2.4,1021.0,78,7.07
15.65,10,4,4,2.977638,-0.365608,2.1,1021.4,80,6.76
17.46,10,4,5,2.983566,-0.313585,1.7,1021.7,80,8.87
12.88,10,4,6,3.970185,-0.487477,3.3,1022.2,74,11.35
10.05,10,4,7,3.984779,-0.348623,5.4,1022.8,67,8.29
9.76,10,4,8,3.990256,-0.279026,7.9,1023.1,59,11.4
7.07,10,4,9,3.994518,-0.209344,10.2,1023.3,51,8.82
6.76,10,4,10,5.821774,-1.451531,12.0,1023.1,42,8.07
8.87,10,4,11,7.0,0.0,12.2,1023.0,39,7.26
11.35,10,4,12,5.996345,-0.209397,13.1,1022.8,37,9.11
8.29,10,4,13,7.0,0.0,13.0,1022.6,37,8.21
11.4,10,4,14,5.673111,-1.953409,13.1,1022.4,39,9.3
8.82,10,4,15,4.95134,-0.695866,12.1,1022.2,42,11.77
8.07,10,4,16,3.978088,0.418114,9.2,1022.5,53,13.37
7.26,10,4,17,2.983566,0.313585,7.9,1022.9,59,22.12
9.11,10,4,18,2.998172,0.104698,7.5,1023.1,61,22.69
8.21,10,4,19,2.988584,0.261467,6.4,1023.4,66,23.22
9.3,10,4,20,2.998172,-0.104698,5.4,1023.5,70,23.81
11.77,10,4,21,3.994518,-0.209344,4.9,1023.5,73,25.82
13.37,10,4,22,3.990256,0.279026,5.0,1023.6,73,27.66
22.12,10,4,23,2.970804,-0.417519,4.8,1023.3,73,30.25
22.69,10,5,0,1.995128,-0.139513,4.7,1023.3,73,29.73
23.22,10,5,1,0.951057,-0.309017,4.5,1023.3,73,23.96
23.81,10,5,2,1.989044,-0.209057,3.8,1023.2,77,19.65
25.82,10,5,3,0.994522,0.104528,3.4,1023.3,78,16.73
27.66,10,5,4,0.913545,-0.406737,3.2,1023.2,78,14.35
30.25,10,5,5,1.94874,0.449902,2.8,1023.3,79,11.77
29.73,10,5,6,1.998782,-0.069799,4.0,1023.4,76,11.63
23.96,10,5,7,1.999695,-0.034905,6.0,1023.7,70,11.05
19.65,10,5,8,1.980536,0.278346,8.2,1024.1,61,11.18
16.73,10,5,9,3.970185,0.487477,10.6,1024.0,56,13.75
14.35,10,5,10,5.868886,-1.24747,12.3,1023.8,44,11.69
11.77,10,5,11,5.977168,-0.522934,12.6,1023.4,43,16.2
11.63,10,5,12,3.999391,0.06981,12.8,1022.9,43,19.08
11.05,10,5,13,3.994518,-0.209344,13.1,1022.5,43,22.24
11.18,10,5,14,3.939231,0.694593,12.8,1022.0,44,24.59
13.75,10,5,15,3.978088,0.418114,11.6,1021.7,51,23.33
11.69,10,5,16,1.867161,0.716736,9.4,1021.6,58,23.48
16.2,10,5,17,1.992389,0.174311,9.0,1021.6,62,31.63
19.08,10,5,18,0.906308,-0.422618,7.8,1021.7,69,31.55
22.24,10,5,19,0.866025,-0.5,6.6,1021.6,76,36.64
24.59,10,5,20,0.939693,-0.34202,6.0,1021.7,77,31.77
23.33,10,5,21,0.0,0.0,5.4,1021.7,79,30.29
23.48,10,5,22,1.902113,-0.618034,5.7,1021.4,74,28.32
31.63,10,5,23,0.0,0.0,4.7,1021.1,78,27.15
31.55,10,6,0,1.922523,-0.551275,4.7,1020.9,75,24.03
36.64,10,6,1,1.963254,-0.381618,4.0,1020.7,79,20.88
28.7,10,6,23,0.87462,-0.48481,4.1,1013.8,72,35.85
32.61,10,0,0,1.782013,-0.907981,2.9,1013.4,78,33.55
36.95,10,0,1,1.658075,-1.118386,2.5,1012.7,80,32.8
36.77,10,0,2,1.677341,-1.089278,2.9,1012.1,77,33.02
35.12,10,0,3,1.597271,-1.20363,2.9,1011.3,76,30.05
36.85,10,0,4,1.658075,-1.118386,2.4,1010.6,78,26.91
35.85,10,0,5,0.798636,-0.601815,0.9,1010.2,84,22.29
33.55,10,0,6,1.749239,-0.969619,2.2,1010.1,81,21.05
32.8,10,0,7,1.389317,-1.43868,4.7,1010.0,72,24.05
33.02,10,0,8,1.618034,-1.175571,7.8,1009.4,64,28.52
30.05,10,0,9,0.587785,-0.809017,10.1,1008.6,54,28.78
26.91,10,0,10,0.241922,-0.970296,12.0,1008.1,40,28.38
22.29,10,0,11,-0.5,-0.866025,13.4,1007.5,35,30.24
21.05,10,0,12,0.0,-1.0,14.0,1006.7,34,33.83
24.05,10,0,13,-1.985092,0.243739,13.1,1006.3,40,34.16
28.52,10,0,14,-1.998782,-0.069799,12.5,1005.7,41,35.93
28.78,10,0,15,-0.987688,-0.156434,12.0,1005.4,47,38.86
28.38,10,0,16,-0.544639,-0.838671,9.9,1005.2,61,42.87
30.24,10,0,17,-0.515038,-0.857167,9.9,1005.0,57,18.85
33.83,10,0,18,-0.707107,-0.707107,9.2,1004.7,65,20.55
34.16,10,0,19,-0.777146,-0.62932,8.2,1004.5,69,20.83
35.93,10,0,20,-1.867161,-0.716736,8.1,1004.2,68,20.47
38.86,10,0,21,-1.84101,-0.781462,6.8,1003.8,74,17.68
42.87,10,0,22,-1.782013,-0.907981,6.7,1003.4,78,14.6
18.85,10,0,23,-2.963065,-0.469303,6.6,1003.0,82,12.68
20.55,10,1,0,-2.954423,-0.520945,5.7,1002.8,89,12.89
20.83,10,1,1,-0.838671,-0.544639,5.5,1002.3,91,13.63
20.47,10,1,2,-0.766044,-0.642788,5.0,1001.7,94,16.99
17.68,10,1,3,-3.970185,-0.487477,6.1,1001.4,96,23.45
14.6,10,1,4,-2.944882,-0.572427,6.5,1001.0,96,28.34
12.68,10,1,5,-1.91261,-0.584743,6.9,1000.6,95,27.35
12.89,10,1,6,-2.944882,-0.572427,7.2,1000.6,96,32.11
13.63,10,1,7,-2.868914,-0.877115,8.1,1000.7,88,35.22
16.99,10,1,8,-2.999543,-0.052357,8.8,1000.7,82,36.6
23.45,10,1,9,-3.970185,-0.487477,9.2,1000.4,73,39.49
28.34,10,1,10,-4.781524,1.461859,9.9,999.9,72,42.12
27.35,10,1,11,-4.993148,-0.26168,10.7,999.4,60,44.27
32.11,10,1,12,-4.924039,-0.868241,11.8,998.8,54,46.21
35.22,10,1,13,-5.977168,0.522934,11.3,998.5,54,44.63
36.6,10,1,14,-2.999543,0.052357,10.9,998.2,59,44.32
39.49,10,1,15,-2.988584,0.261467,10.0,998.0,63,47.23
42.12,10,1,16,0.0,0.0,8.6,998.1,71,46.9
44.27,10,1,17,0.0,0.0,7.9,998.2,77,18.06
46.21,10,1,18,-0.882948,-0.469472,7.9,998.5,81,19.17
44.63,10,1,19,0.0,0.0,6.6,998.7,89,21.66
44.32,10,1,20,-0.121869,-0.992546,6.9,998.6,87,19.27
47.23,10,1,21,-0.121869,-0.992546,7.2,998.9,88,18.08
46.9,10,1,22,-1.91261,-0.584743,7.1,998.8,91,21.14
18.06,10,1,23,-1.985092,-0.243739,6.4,998.8,94,25.22
19.17,10,2,0,-1.969616,-0.347296,6.4,998.8,93,21.48
21.66,10,2,1,-1.997259,-0.104672,6.3,999.1,93,20.68
19.27,10,2,2,-2.977638,-0.365608,5.3,999.5,95,18.21
18.08,10,2,3,-3.999391,0.06981,4.8,999.9,97,14.15
21.14,10,2,4,-2.992692,0.209269,5.2,1000.3,94,12.86
25.22,10,2,5,-1.854368,-0.749213,5.7,1000.6,92,10.8
21.48,10,2,6,-1.940591,-0.483844,6.0,1001.4,95,10.08
20.68,10,2,7,-3.997563,0.139598,6.5,1002.3,93,8.57
18.21,10,2,8,-3.782074,1.302273,6.9,1002.9,88,10.0
14.15,10,2,9,-2.983566,0.313585,8.4,1003.1,82,11.94
12.86,10,2,10,-2.696382,-1.315113,9.5,1003.2,74,12.43
10.8,10,2,11,-4.890738,-1.039558,10.4,1003.5,67,16.25
10.08,10,2,12,-4.98782,0.348782,9.5,1003.8,70,17.42
8.57,10,2,13,-4.972609,0.522642,8.5,1004.1,81,16.46
10.0,10,2,14,-3.970185,0.487477,8.3,1004.5,87,20.04
11.94,10,2,15,-2.999543,-0.052357,8.4,1004.9,87,20.77
12.43,10,2,16,-1.980536,-0.278346,8.4,1005.7,84,21.88
16.25,10,2,17,-1.812616,-0.845237,8.3,1006.1,85,20.44
17.42,10,2,18,-2.92311,-0.674853,7.1,1006.4,87,23.28
16.46,10,2,19,-2.836556,-0.976704,6.8,1006.9,88,24.9
20.04,10,2,20,-1.980536,-0.278346,6.0,1007.3,90,22.5
20.77,10,2,21,-1.980536,-0.278346,4.7,1007.6,93,27.46
21.88,10,2,22,-1.922523,-0.551275,4.3,1007.8,95,25.56
20.44,10,2,23,-1.940591,-0.483844,3.6,1008.0,95,26.62
23.28,10,3,0,-1.827091,-0.813473,3.7,1008.1,97,30.8
24.9,10,3,1,-1.985092,-0.243739,3.2,1008.0,97,36.63
22.5,10,3,2,-1.812616,-0.845237,3.2,1008.0,97,22.33
27.46,10,3,3,-1.980536,-0.278346,2.5,1008.6,97,15.31
25.56,10,3,4,-3.0,-0.0,2.6,1008.9,98,9.57
26.62,10,3,5,-1.940591,-0.483844,2.3,1009.1,98,9.78
30.8,10,3,6,-1.902113,-0.618034,2.2,1009.2,98,11.01
36.63,10,3,7,0.45399,-0.891007,3.8,1009.2,97,10.92
22.33,10,3,8,0.483844,-1.940591,6.0,1009.5,84,12.09
15.31,10,3,9,0.209057,-1.989044,8.6,1009.1,78,13.0
9.57,10,3,10,-1.968177,-2.264129,10.6,1008.5,61,12.81
9.78,10,3,11,-2.761515,-1.172193,11.4,1008.0,60,15.26
11.01,10,3,12,-2.778633,-2.877359,11.1,1007.6,56,15.15
10.92,10,3,13,-2.40726,-3.194542,10.8,1007.2,61,16.97
12.09,10,3,14,-1.118386,-1.658075,10.4,1006.7,64,15.89
13.0,10,3,15,-1.22021,-2.740636,10.0,1006.6,65,11.94
12.81,10,3,16,-1.5,-2.598076,9.8,1006.6,68,11.89
15.26,10,3,17,-1.454429,-2.623859,9.1,1006.5,73,10.0
15.15,10,3,18,0.034905,-1.999695,8.9,1006.0,75,8.6
16.97,10,3,19,-0.312869,-1.975377,8.9,1005.5,75,7.38
15.89,10,3,20,-0.845237,-1.812616,9.1,1005.2,75,10.69
11.94,10,3,21,-1.258641,-1.554292,8.3,1005.1,89,15.06
11.89,10,3,22,-0.45399,-0.891007,8.2,1004.8,92,14.81
10.0,10,3,23,-1.175571,-1.618034,8.5,1004.2,93,13.88
8.6,10,4,0,-1.147153,-1.638304,8.8,1003.9,92,15.12
7.38,10,4,1,-1.059839,-1.696096,8.7,1003.5,95,15.01
10.69,10,4,2,-1.928363,-2.298133,9.0,1003.1,95,15.4
15.06,10,4,3,-2.045995,-2.194061,9.3,1002.8,95,15.2
14.81,10,4,4,-1.677579,-2.487113,9.5,1002.6,94,14.95
13.88,10,4,5,-1.589758,-2.544144,9.8,1002.4,93,15.03
15.12,10,4,6,-1.846984,-2.364032,10.1,1002.3,91,14.66
15.01,10,4,7,-1.589758,-2.544144,10.5,1002.3,89,14.04
15.4,10,4,8,-2.462646,-3.152043,11.0,1002.6,85,14.8
15.2,10,4,9,-2.060152,-3.428669,12.0,1002.3,81,14.69
14.95,10,4,10,-1.169487,-3.825219,12.8,1002.0,76,14.08
15.03,10,4,11,-1.169487,-3.825219,14.0,1001.5,71,13.46
14.66,10,4,12,-1.690473,-3.625231,14.5,1001.0,67,14.35
14.04,10,4,13,-1.169487,-3.825219,14.3,1000.6,67,15.29
14.8,10,4,14,-0.365608,-2.977638,13.7,1000.2,67,14.09
14.69,10,4,15,-0.469303,-2.963065,13.4,1000.2,68,9.69
14.08,10,4,16,0.313585,-2.983566,12.9,1000.2,70,5.14
13.46,10,4,17,0.763236,-3.926509,12.4,1000.0,70,5.74
14.35,10,4,18,0.157008,-2.995889,11.7,999.9,74,6.24
15.29,10,4,19,-0.157008,-2.995889,11.6,999.8,75,7.94
14.09,10,4,20,-1.12382,-2.781552,11.6,999.6,77,8.47
9.69,10,4,21,-5.92613,-0.938607,11.1,1000.3,83,9.12
5.14,10,4,22,-6.87139,1.335663,9.6,1001.1,84,10.46
5.74,10,4,23,-3.990256,-0.279026,8.6,1001.5,89,11.11
6.24,10,5,0,-3.939231,-0.694593,8.8,1002.3,87,10.46
7.94,10,5,1,-3.825219,-1.169487,8.8,1002.5,89,10.94
8.47,10,5,2,-3.91259,-0.831647,8.9,1002.7,88,12.68
9.12,10,5,3,-4.829629,-1.294095,8.9,1003.3,88,9.87
10.46,10,5,4,-4.829629,-1.294095,8.8,1003.7,87,12.12
11.11,10,5,5,-3.863703,-1.035276,8.7,1004.0,86,12.23
10.46,10,5,6,-3.881183,-0.967688,8.8,1004.6,85,14.35
10.94,10,5,7,-3.89748,-0.899804,8.9,1005.2,84,13.75
12.68,10,5,8,-4.908136,-0.954045,9.1,1005.8,81,15.06
9.87,10,5,9,-4.980973,-0.435779,9.7,1006.2,78,15.07
12.12,10,5,10,-4.755283,-1.545085,10.2,1006.6,72,19.64
12.23,10,5,11,-3.75877,-1.368081,10.0,1006.6,72,26.02
14.35,10,5,12,-5.821774,-1.451531,10.0,1006.6,72,25.53
13.75,10,5,13,-4.95134,-0.695866,9.7,1006.7,72,25.33
15.06,10,5,14,-3.926509,-0.763236,9.3,1006.9,73,26.44
15.07,10,5,15,-2.934443,-0.623735,9.1,1006.9,67,23.79
19.64,10,5,16,-0.207912,-0.978148,7.2,1007.0,81,15.51
26.02,10,5,17,-0.325568,-0.945519,7.3,1007.4,82,12.82
25.53,10,5,18,-1.677341,-1.089278,7.4,1007.5,81,12.96
25.33,10,5,19,-0.573576,-0.819152,7.2,1007.5,81,14.35
26.44,10,5,20,-1.48629,-1.338261,7.6,1007.5,77,15.71
23.79,10,5,21,-1.509419,-1.312118,7.6,1007.8,75,17.13
15.51,10,5,22,-1.797588,-0.876742,7.6,1007.8,74,17.0
12.82,10,5,23,-1.891037,-0.651136,7.2,1007.6,76,16.36
12.96,10,6,0,-1.879385,-0.68404,7.1,1007.6,77,16.31
14.35,10,6,1,-1.732051,-1.0,7.1,1007.6,78,17.29
15.71,10,6,2,-1.714335,-1.030076,7.0,1007.1,80,17.65
17.13,10,6,3,-1.677341,-1.089278,7.1,1007.1,81,15.68
17.0,10,6,4,-1.576022,-1.231323,7.2,1007.1,82,15.72
16.36,10,6,5,-0.406737,-0.913545,7.2,1007.1,80,13.76
16.31,10,6,6,-1.658075,-1.118386,7.5,1007.3,77,16.34
17.29,10,6,7,-1.258641,-1.554292,8.1,1007.4,75,18.4
17.65,10,6,8,-0.601815,-0.798636,8.6,1007.6,74,18.77
15.68,10,6,9,-1.658075,-1.118386,8.9,1007.8,72,23.22
15.72,10,6,10,-2.761515,-1.172193,9.2,1007.8,72,26.6
13.76,10,6,11,-2.487113,-1.677579,9.7,1007.6,69,30.02
16.34,10,6,12,-2.598076,-1.5,9.8,1007.2,68,29.94
18.4,10,6,13,-0.907981,-1.782013,9.8,1006.9,68,32.5
18.77,10,6,14,-0.618034,-1.902113,9.7,1006.6,70,35.22
23.22,10,6,15,-1.0,-1.732051,9.5,1006.6,71,34.2
26.6,10,6,16,-0.207912,-0.978148,9.0,1006.8,73,29.31
30.02,10,6,17,-0.45399,-0.891007,8.5,1006.8,75,23.34
29.94,10,6,18,-0.515038,-0.857167,8.4,1006.6,75,19.98
32.5,10,6,19,-0.544639,-0.838671,8.4,1006.6,75,19.23
35.22,10,6,20,-0.829038,-0.559193,8.3,1006.8,76,19.54
34.2,10,6,21,-0.559193,-0.829038,7.3,1006.8,81,21.52
29.31,10,6,22,-0.642788,-0.766044,6.4,1006.8,85,24.49
23.34,10,6,23,-1.677341,-1.089278,7.2,1006.7,81,23.51
19.98,10,0,0,-0.809017,-0.587785,7.0,1007.0,82,24.72
19.23,10,0,1,-2.819078,-1.02606,7.9,1007.0,80,21.5
19.54,10,0,2,-2.897777,-0.776457,8.0,1007.0,81,16.59
21.52,10,0,3,-2.944882,-0.572427,7.5,1007.0,84,14.83
24.49,10,0,4,-2.910887,-0.725766,7.1,1007.4,88,11.04
23.51,10,0,5,-1.989044,-0.209057,6.8,1007.9,91,10.05
24.72,10,0,6,-1.891037,-0.651136,6.8,1008.5,93,10.79
21.5,10,0,7,-3.961072,-0.556692,8.1,1009.1,92,10.46
16.59,10,0,8,-4.95134,0.695866,8.8,1009.6,89,11.14
14.83,10,0,9,-3.997563,0.139598,9.9,1009.8,83,11.78
11.04,10,0,10,-4.972609,0.522642,10.8,1010.0,76,12.09
10.05,10,0,11,-4.980973,0.435779,11.2,1009.9,70,15.96
10.79,10,0,12,-5.92613,0.938607,11.7,1010.0,63,20.26
10.46,10,0,13,-3.970185,-0.487477,11.6,1009.9,61,20.22
11.14,10,0,14,-4.98782,0.348782,11.2,1010.2,60,20.04
11.78,10,0,15,-2.897777,0.776457,9.6,1010.3,67,10.6
12.09,10,0,16,-1.998782,-0.069799,9.9,1010.6,69,20.44
15.96,10,0,17,-1.43868,-1.389317,9.8,1010.8,72,9.98
